WRITING SIMONE CHESS 4.7
ANTHROPOLOGY JUSTIN JENNINGS 5.0
SOCIOLOGY XUAN SANTOS 4.2
WRITING JOHN HANER 4.0
BIOLOGY STEVE FISHER 2.9
PHILOSOPHY STEVEN HUMPHREY 3.6
PHYSICS DAVID STUART 3.5
ART HISTORY GARY BROWN 3.8
BIOLOGY DZWOKAI MA 3.7
GEOLOGY DOUG BURBANK 3.4
MUSIC SONIA SEEMAN 2.8
PHYSICS DIRK BOUWMEESTER 3.6
ENGINEERING MARK RODWELL 2.8
COMPUTER SCIENCE MATTHEW TURK 3.6
SOCIOLOGY SARAH FENSTERMAKER 4.6
SOCIOLOGY AVERY GORDON 3.3
RELIGION TOM CARLSON 4.0
HISTORY FRANK DUTRA 3.9
PHILOSOPHY DARIN SENESTRARO 2.6
GEOLOGY RALPH ARCHULETA 3.9
ART HISTORY MARK MEADOW 3.8
PHILOSOPHY THOMAS HOLDEN 4.8
CHEMISTRY ALEXANDRA KAHANE 3.3
AFRICAN-AMERICAN STUDIES SCOTT LACY 4.8
WRITING GINA VALLIS 4.6
GEOGRAPHY ALEX KEUPER 3.0
LANGUAGES IVAN MONTIEL 4.6
HISTORY BRANDON SETO 4.1
GEOLOGY KAREN BLAIR 1.8
WRITING CEIRIDWEN TERRILL 4.8
LANGUAGES MARÍA COLLINS 5.0
SOCIOLOGY KEGAN ALLEE 3.8
HISTORY DON BURNETTE 4.3
GEOLOGY FRANK SPERA 3.3
RELIGION FINBARR CURTIS 4.9
ECONOMICS JATI SENGUPTA 1.1
LANGUAGES AMY ALTON 5.0
PHILOSOPHY JESSE STEINBERG 4.7
ENGINEERING TOM SOH 4.2
BIOLOGY JOHN ENDLER 4.7
WRITING ERIC NEBEKER 3.5
WRITING LOREN BARROCA 4.3
ECONOMICS NICK SCHNEIDER 3.8
COMPUTER SCIENCE SUBHASH SURI 4.6
LANGUAGES ALISON GOODWIN 4.8
SOCIOLOGY SIMONETTA FALASCA 3.7
ECONOMICS CLEMENT KROUSE 4.0
BIOLOGY LESLIE WILSON 3.5
ETHNIC STUDIES JONATHAN INDA 5.0
HISTORY ERIC FOURNIER 3.1
ENGINEERING GARY HANSEN 3.9
LANGUAGES BERNARD COMRIE 4.8
ART HISTORY RICHARD WITTMAN 3.3
BIOLOGY JOHN LEW 4.0
ANTHROPOLOGY MICHAEL JOCHIM 4.4
LAW STEVEN PFEFFER 3.3
SOCIOLOGY REGINALD DANIEL 4.3
ART HISTORY NAOMI SAWELSON 1.9
CHEMISTRY ALISON BUTLER 3.1
LANGUAGES CHARLES LI 2.6
LANGUAGES ANABEL GUTIERREZ 4.1
ANTHROPOLOGY MICHAEL GURVEN 3.4
BIOLOGY TODD OAKLEY 3.3
ENGLISH STEVE ALLABACK 4.3
GEOGRAPHY TERRY SMITH 4.2
ART HISTORY JENNIFER VANDERPOOL 2.6
MUSIC CHARLES ASCHE 4.7
SOCIOLOGY GLADYS LOPEZ 3.7
PHILOSOPHY STEVE HUIZENGA 4.4
CHEMISTRY DAVID CHUNG 2.2
COMMUNICATION ROBIN NABI 3.7
PHILOSOPHY MIKE COLE 4.1
PHILOSOPHY JONATHON WAY 4.6
PHYSICS DAVID CANNELL 4.2
LITERATURE BARRY SPACKS 4.4
LANGUAGES HARVEY SHARRER 2.5
ECONOMICS FINN KYDLAND 2.6
SCIENCE JANIS INGHAM 3.1
BIOLOGY GRETCHEN HOFMANN 5.0
BIOLOGY MIKE BEHRENS 4.7
ENGINEERING FRANCESCO BULLO 4.0
ENGINEERING STEVE MCLEAN 2.3
ENGINEERING TED BENNETT 4.4
LITERATURE ERIC PRIETO 4.0
THEATER TOM WHITAKER 3.9
STATISTICS GUILLAUME BONNET 2.2
GLOBAL STUDIES HILAL ELVER 2.5
WRITING BILLY HALL 3.6
ECONOMICS DONALD LOSTER 3.5
ENGLISH ZIA ISOLA 4.6
PSYCHOLOGY ELAINE GERMAN 4.5
LANGUAGES KAREN LUNA 3.0
MUSIC DEREK KATZ 4.3
PSYCHOLOGY BROOKE VICKE 3.8
HISTORY DEBRA BLUMENTHAL 2.6
COMPUTER SCIENCE KEVIN ALMEROTH 3.7
COMPUTER SCIENCE AHMET BULUT 5.0
ECONOMICS SHANE PARENDO 3.0
PHYSICAL ED JIM TOMPKINS 3.7
POLITICAL SCIENCE JOSEPH LODGE 4.5
LANGUAGES ERNEST STURM 2.2
SOCIOLOGY MATT MUTCHLER 2.8
PSYCHOLOGY SHELLY GABLE 4.5
FINE ARTS MARKO PELJHAN 2.1
PHYSICAL ED JON SPAVENTA 4.4
LINGUISTICS JOHN DUBOIS 2.7
CLASSICS TIMOTHY HECKENLIVELY 5.0
ENGINEERING THEODORE SHUGAR 4.0
INFORMATION SCIENCE RICH POWELL 4.4
SOCIOLOGY RICHARD WIDICK 3.8
CHEMICAL ENGINEERING JOE ZASADZINSKI 2.5
CHEMISTRY DONALD DUNN 2.5
SOCIOLOGY SYLVANNA FALCON 3.5
CHEMISTRY DAN LITTLE 4.1
HISTORY ROBERT COLLINS 4.8
PSYCHOLOGY ZOE KINIAS 3.5
LAW WILL WOOD 5.0
ANTHROPOLOGY SUSAN STONICH 1.8
HISTORY TRYNTJE HELFFERICH 5.0
MUSIC PAUL BERKOWITZ 5.0
LANGUAGES ANGELA ELLIS 4.6
ECONOMICS ROBERT LOWES 4.2
ENGINEERING BRIAN MILLER 4.5
GEOGRAPHY THOMAS PINGEL 5.0
BIOLOGY GEORGE AYOUB 2.4
ECONOMICS MURAT OZBILGIN 1.4
ENGLISH RITA RALEY 4.4
WRITING TOM ROCHE 3.2
ELECTRICAL & COMP. ENGINEERING SHIV CHANDRASEKARAN 4.4
MUSIC JON NATHAN 2.7
PHILOSOPHY SEAN CHOI 3.0
SOCIOLOGY GENE LERNER 2.6
GERMANIC & RUSSIAN STUDIES EVELYN WADE 5.0
THEATER JAMES DONLON 4.0
HISTORY ANN PLANE 3.3
LANGUAGES WOLF KITTLER 2.6
FINE ARTS DIMITRI KOZYREV 4.8
SOCIOLOGY RICHARD FLACKS 2.9
ART ANN ADAMS 3.7
MUSIC VICTOR BELL 5.0
POLITICAL SCIENCE LAURIE FREEMAN 1.9
LANGUAGES MARY BUCHOLTZ 4.5
PHILOSOPHY TIM LEWIS 2.9
CHEMISTRY KEVIN PLAXCO 4.1
PHYSICS ELIZABETH GWINN 2.0
FINE ARTS KIM YASUDA 3.2
HISTORY RICK WOLF 4.6
SOCIOLOGY MARY INGRAM 4.0
MATHEMATICS JARROD PICKENS 4.3
POLITICAL SCIENCE RICHARD RUPP 4.0
HISTORY DWIGHT REYNOLDS 4.3
FINE ARTS HARRY REESE 3.7
SOCIOLOGY MOLLY GEORGE 4.2
POLITICAL SCIENCE CORINNA REYES 3.8
CHEMISTRY LAUREN AUBIN 5.0
FILM DONNA CUNNINGHAM NS
CHEMICAL ENGINEERING SAMIR MITRAGOTRI 4.1
CHEMICAL ENGINEERING BRADLEY CHMELKA 3.4
HISTORY DEVOY MAEVE 5.0
PSYCHOLOGY RAMI GABRIEL 3.7
MATHEMATICS HELENA MCGAHAGAN 2.6
ECONOMICS FRANCISCO AZEREDO 4.0
GEOLOGY ARTHUR SYLVESTER 5.0
GEOLOGY JAMES BOLES 3.5
ECONOMICS KIRK LESH 5.0
ECONOMICS ANNETTE KIRSTEIN 4.0
CHEMISTRY NORBERT REICH 2.8
BIOLOGY JIM COOPER 2.4
HISTORY LAWRENCE BADASH 5.0
FINE ARTS CHET GLAZE 3.7
EXERCISE & SPORT STUDIES PETER AGUILAR 4.7
ENGLISH SUSAN KELLER 2.3
FILM ALLISON ANDERS 4.6
SOCIOLOGY RALPH ARMBRUSTER 3.4
ECONOMICS NEERU MEHRA 2.0
ECONOMICS JOHN MARSHALL 3.8
MUSIC TIM COOLEY 3.1
GLOBAL STUDIES RICHARD FALK 3.4
WRITING BRETT LAND 4.7
ETHNIC STUDIES SHELLEY LEE 4.1
FINE ARTS PHIL ARGENT 4.0
MUSIC MICHAEL INGHAM 5.0
ANTHROPOLOGY PATRICIA TABER 3.7
HISTORY DAVID REEVES 3.5
FINE ARTS MARK BATONGMALAQUE 4.4
SOCIOLOGY TONYA LINDSEY 5.0
FINE ARTS YUMI KINOSHITA 3.1
FINE ARTS CHRISTINE GRAY 3.8
FINE ARTS BRIAN SPRINGER NS
SCIENCE LISA BERRY 4.0
LANGUAGES SKYE PAINE 5.0
ECONOMICS JAVIER BIRCHENALL 2.7
RELIGION NATHAN ROLLER 2.5
GERMANIC & RUSSIAN STUDIES LARRY MCLELLAN 4.7
ENGLISH BRENT BRINKMAN 3.2
ENGLISH JEFF BECKSTRAND 2.9
THEATER RISA BRAININ 4.7
GEOGRAPHY DAVID CARR 4.2
GEOGRAPHY HELEN COUCLELIS 2.5
ENGLISH COLIN CARMAN 4.3
SOCIOLOGY DENISE BIELBY 2.6
RELIGION GREG HILLIS 4.2
PSYCHOLOGY BEN REESE 3.5
STATISTICS SVETLOZAR RACHEV 3.3
ECONOMICS SOREN BLOMQUIST 1.5
PSYCHOLOGY TOD KIPPIN 3.0
COMPUTER SCIENCE TOBIAS HOLLERER 4.6
ENGINEERING KAUSTAV BANERJEE 1.1
LANGUAGES ROBIN YORK 5.0
ENGLISH JANIS CALDWELL 4.2
CHEMISTRY RICHARD CHAPLEAU 5.0
COMMUNICATION KASIM ALIMAHOMED 4.4
MUSIC LEO FISHMAN 3.5
PSYCHOLOGY JEFF NIEHAUS 4.6
ACCOUNTING DOUGLAS KULPER 3.7
PHILOSOPHY LUKE MANNING 3.7
PHILOSOPHY JOHN CHANDLER 4.0
ETHNIC STUDIES ROBERTO STRONGMAN 3.0
POLITICAL SCIENCE LORRAINE MCDONNELL 4.5
ENGLISH ADRIANE FRIEDL 3.7
BIOLOGY CLAUDIA TYLER 4.6
COMMUNICATION MAGGIE PITTS 2.7
LANGUAGES RENE MARCHINGTON 3.4
ENGLISH GORDON BATCHELOR 3.6
LANGUAGES AIMEE KILBANE 5.0
LAW ROBIN UNANDER 3.1
THEATER ERIN PHILLIPS 4.5
ECONOMICS OLIVIER DESCHENES 4.1
PHYSICS JIM ALLEN 2.8
ENGINEERING DAVID CLARKE 2.0
FINE ARTS NANCY COLAHAN 4.4
FINE ARTS VALERIE HUSTON 3.7
FINE ARTS STEPHANIE NUGENT 5.0
FINE ARTS JERRY PEARSON 4.8
GERMANIC & RUSSIAN STUDIES DAVID ROSENBERG 3.0
LANGUAGES CAROL GENETTI 3.5
ANTHROPOLOGY JAMES TATE 4.9
ECONOMICS CHARLES STUART 2.3
ENGLISH ROB WALLACE 4.6
ENGINEERING STEVE BUTNER 5.0
COMPUTER SCIENCE HEATHER ZHENG 2.9
ENGINEERING MEL MCLAURIN 5.0
PHYSICS ERIC LUCKWALD 5.0
PHYSICS AUGUST BOSSE 5.0
PHYSICAL ED ROD TUCKNOTT 4.3
BIOLOGY JEN SMITH 1.8
WRITING HEIDI EMMERLING 3.4
EDUCATION JUDY HEADLEY 5.0
ENGINEERING OMAR SALEH 4.3
ENGINEERING RAM SESHADRI 3.8
SOCIOLOGY KRISTA BYWATER 2.1
ART HISTORY MIRIAM WATTLES 3.0
GEOLOGY JORDAN CLARK 3.1
ECONOMICS PETER KOOREMAN 1.5
RELIGIOUS STUDIES VESNA WALLACE 3.6
MUSIC JOEL FEIGIN 5.0
PSYCHOLOGY DAVID BEAULIEU 4.4
PHILOSOPHY VASILEIOS TSOMPANIDIS 4.6
SOCIOLOGY NIKKI JONES 4.3
HISTORY STEPHAN MIESCHER 3.5
CHICANO STUDIES ANGEL SANDOVAL 3.3
ENVIRONMENTAL SCIENCE ROLAND GEYER 4.8
LANGUAGES ILANA LUNA 4.8
ENGINEERING BEHROOZ PARHAMI 2.5
FILM NEDA ATANASOSKI 4.5
WRITING OLIVIA WALLING 2.3
SOCIOLOGY JOSEF LILES 3.0
AFRICAN-AMERICAN STUDIES GEORGE LIPSITZ 3.5
ECONOMICS KATHY MARSHALL 3.9
CHICANO STUDIES ROQUE RAMIREZ 3.8
PHYSICAL ED BOBBI HOUGHTON 3.4
SOCIOLOGY RACHEL PARKER 2.9
MECHANICAL ENGINEERING STEVE LAGUETTE 2.9
ANTHROPOLOGY MANNY KUNDU 3.3
WRITING RANDALYN BROWNING 4.4
HISTORY RUDY GUEVARRA NS
LANGUAGES SARA ROCHA 5.0
LAW JENNA REINBOLD 4.2
BIOLOGY JONATHAN LEVINE 3.8
ANTHROPOLOGY NATHAN CRAIG 4.8
ENVIRONMENTAL STUDIES LINDA KROP 4.6
EDUCATION GEORGE SINGER 4.8
LANGUAGES ELISA TRAGNI 5.0
MATHEMATICS CHRIS NOWLIN 3.4
CHEMISTRY GUILLERMO BAZAN 3.0
WRITING SHANNA SALINAS 4.8
SOCIOLOGY DEBRA GUCKENHEIMER 2.1
ENGLISH DONNA ELLARD 4.4
SCIENCE ROGER INGHAM 5.0
PSYCHOLOGY LEDA COSMIDES 3.6
MUSIC JUNIPER HILL 2.6
WOMEN'S STUDIES ELIZABETH ADAN 4.0
STATISTICS RADU LAZAR 2.5
ENGLISH CATHERINE ZUSKY 4.8
ANTHROPOLOGY AARON SELL 4.4
ANTHROPOLOGY MELISSA CHATFIELD 3.0
PHILOSOPHY JASON NEWMAN 4.4
HISTORY RYAN SHAPIRO 5.0
LANGUAGES CLAUDIO FOGU 3.6
POLITICAL SCIENCE ANDREA HAUPT 2.7
EDUCATION SHARON CONLEY 4.3
GEOGRAPHY HUGO LOAICIGA 2.2
BIOLOGY DAVID CHAPMAN 5.0
PSYCHOLOGY VANESSA WOODS 3.6
ENGLISH SUSAN COOK 3.8
WRITING LIBERTY STANAVAGE 4.6
CHEMISTRY MIKE BOWERS 1.5
CHEMICAL ENGINEERING MICHAEL DOHERTY 4.8
ENGINEERING DANIELLE SWIONTEK 3.9
LANGUAGES HEIDI BREVIK 5.0
WRITING MICHAEL VELLA 4.4
ENGLISH LAURA MILLER 4.9
POLITICAL SCIENCE NICHOLAS DUNGEY 5.0
ASIAN STUDIES VICHET CHHUON 4.9
GEOLOGY SUSANNAH PORTER 4.4
CLASSICS TRACY JAMISON 5.0
GEOGRAPHY ANNEMARIE SCHNEIDER 3.8
HISTORY JOE CAMPO 4.6
ENGINEERING JIM SPECK 2.4
MUSIC RALPH LOWI 4.4
MATHEMATICS LIANA DAWSON 5.0
THEATER NANCY FINN 5.0
MATHEMATICS DANNY RIFE 5.0
LANGUAGES STEFAN GRIES 2.8
GEOGRAPHY KIRK GOLDSBERRY 4.8
HISTORY STEPHEN HUMPHREYS 3.6
PHILOSOPHY CARL BARNES 4.1
HISTORY ADRIENNE EDGAR 3.0
ECONOMICS ERIC FISHER 2.5
GEOLOGY JAMIE KELLOGG 4.5
SOCIOLOGY JONATHAN CORDERO 4.1
ART HISTORY CATIE MIHALOPOULOS 1.0
SPANISH MARILENE BARROS 4.3
PHILOSOPHY JAMIE IGUCHI 5.0
COMPUTER SCIENCE FRED CHONG 2.7
COMPUTER SCIENCE TAO YANG 2.4
ANTHROPOLOGY CHRIS WOOD 5.0
FILM JACQUELINE APODACA 4.9
AFRICAN-AMERICAN STUDIES CLYDE WOODS 3.1
DESIGN INGA ME NS
ECONOMICS HENNING BOHN 3.9
LANGUAGES MARYAM EMAMI 2.7
WRITING CHRISTOPHER DEAN 4.9
FEMINIST STUDIES BARBARA TOMLINSON 4.1
WRITING JENNIFER JOHNSON 4.7
ENGINEERING ROBERT STEVENSON 4.5
MUSIC STEFANIE TCHAROS 4.5
LANGUAGES GREG LUNA 5.0
AFRICAN-AMERICAN STUDIES GAYE JOHNSON 4.2
PHILOSOPHY JENNIFER SCOTT 2.7
LANGUAGES CRISTINA FUENTES 3.3
ENGLISH GERALD EGAN 3.8
PHYSICS TOMMASO TREU 3.8
LANGUAGES MELISSA PERCIVAL 3.3
CLASSICS CHRIS MAISTO 3.9
CHEMICAL ENGINEERING TODD SQUIRES 4.4
ECONOMICS ISHITA NANDI 3.9
PHYSICS ANGELA KARMIS 4.0
ART HISTORY CODY HARTLEY 5.0
GEOLOGY FRANK KINNAMAN 3.8
SOCIOLOGY JOHN MOHR 3.9
MECHANICAL ENGINEERING FREDERIC GIBOU 4.0
HISTORY PATRICK LUDOLPH 4.5
ANTHROPOLOGY JASON TOOHEY 5.0
HISTORY PEKKA HAMALAINEN 4.4
CLASSICS DOROTA DUTSCH 4.2
MUSIC JEREMY HALADYNA 5.0
HISTORY GREG PONIKVAR 5.0
PHYSICS DAVID AWSCHALOM 4.0
ANTHROPOLOGY VALERIE ANDRUSHKO 5.0
BIOLOGY KENNETH KOSIK 3.6
NURSING MICHAEL BOWLING NS
SOCIOLOGY GEOFFREY RAYMOND 4.4
RELIGION APTIN KHANBAGHI 4.5
BIOLOGY BEN RUTTENBERG 5.0
SOCIOLOGY AMANDEEP SANDHU 3.2
PSYCHOLOGY JON KELLY 5.0
SOCIOLOGY JENNIFER ROGERS 3.5
CHEMISTRY MICHAEL DREW 5.0
ART HISTORY GEORGE FLAHERTY 4.5
COMPUTER SCIENCE JANET KAYFETZ 5.0
BIOLOGY CHRIS HAYES 3.3
WRITING HIRSCH 4.6
MUSIC ANITA IP 4.8
ENVIRONMENTAL SCIENCE JEFF DOZIER 4.1
HISTORY CAROLYN LEWIS 2.9
FINE ARTS CHRISTOPHER PILAFIAN 5.0
PHYSICAL EDUCATION ART GILBERT 3.8
RELIGION STEFANIA TUTINO 4.5
WRITING JEFFREY HEHMEYER 4.8
ENGINEERING ROY SMITH 3.6
BIOLOGY MARK PAGE 4.6
GEOGRAPHY MERI MARSH 4.8
HISTORY EDWARD ENGLISH 3.8
PSYCHOLOGY ANDREW DELTON 4.0
CHEMISTRY VAN KOPLEN 2.5
HISTORY NATHAN PERRY 4.1
MUSIC TRAVIS ALLEN 4.5
EDUCATION CAROLAN BUFORD 3.5
EDUCATION LILY MAESTAS 4.5
LANGUAGES ELENA SKAPOULLI 3.2
ART HISTORY SIMONOWITZ 3.0
ART FIKRET YEGAL 3.1
EDUCATION GERSTENFELD 5.0
CHEMISTRY PRUDIP GHOSH 1.5
PSYCHOLOGY SARA CRUMP 4.2
SOCIOLOGY WIDICK RE 3.3
ENGLISH PAVNEET AULAKH 4.8
WRITING PETER HUK 4.3
ART HISTORY JEREMY WHITE 3.6
PSYCHOLOGY HAGLAND NS
STATISTICS LUBI LENABURG 3.4
HISTORY JESSICA CHAPMAN 4.3
RELIGION ELIZABETH CURRANS 4.3
ANTHROPOLOGY DWIGHT HINES 2.3
LANGUAGES KAREN BISHOP 4.0
PHILOSOPHY BENEDICTE HAGLAND 3.5
ANTHROPOLOGY MYRTLE SHOCK 3.4
ENGINEERING RAKESH LAL 1.9
PSYCHOLOGY K MACUGA 3.1
LANGUAGES MARIANNE MITHUN 3.6
MATHEMATICS SOOKYUNG JOO 3.1
SOCIOLOGY NEIL DRYDEN 3.8
BIOLOGY CAROL VANDENBURG 4.6
ETHNIC STUDIES ERIN NINH 3.5
PSYCHOLOGY YONG PARK 5.0
STATISTICS HASAN SAYIT 1.8
SOCIOLOGY STACY FURIA 4.1
GEOGRAPHY JOEL MICHAELSEN 2.5
PHILOSOPHY MIKE HANNEN 3.8
WRITING LA FRANCE 3.7
CHEMISTRY M SAGERMANN 1.6
BIOCHEMISTRY FREDERICK DAHLQUIST 2.3
STATISTICS MARTIN FORDE 2.4
FINE ARTS ERIC BELTZ 4.6
GEOGRAPHY RYAN PERROY 2.7
ANTHROPOLOGY KATHERINE SOBRASKE 4.7
MECHANICAL ENGINEERING ROBERT MCMEEKING 3.4
LITERATURE CARLOS PIO 2.4
ANTHROPOLOGY LISA MCALLISTER 2.5
PHILOSOPHY CHRIS MCMAHON 4.1
BIOLOGY ROBIN HULBERT 3.7
PSYCHOLOGY THAI CHU 3.9
COMMUNICATION SCOTT REID 3.4
ENGLISH KEN HILTNER 4.5
COMMUNICATION WALID AFIFI 3.7
COMPUTER SCIENCE ANDREW DUNCAN 4.8
WRITING JON RAMSEY 4.6
GEOLOGY JOHN ZAYAC 4.4
POLITICAL SCIENCE JESSICA TIMPANY 5.0
ENGINEERING JOAO HESPANHA 5.0
LANGUAGES ANA REQUENA 4.4
HISTORY VANESSA ZIEGLER 3.5
WRITING JOHN CATALINI 3.8
MATHEMATICS RYAN BLAIR 3.5
HISTORY SALIM YAQUB 4.5
ECONOMICS EILEEN SHERIDAN 3.8
COMPUTER SCIENCE JOHN GILBERT 3.9
WRITING KATHY PATTERSON 4.3
BIOLOGY SALLY HOLBROOK 3.0
WRITING KIM KNIGHT 5.0
LANGUAGES TIMOTHY KLINGLER 4.9
MATHEMATICS ALEX ROMA 3.5
GEOGRAPHY HALLIE EAKIN 4.7
FILM REGINA LONGO 3.6
COMMUNICATION RENA RUDY NS
NOT SPECIFIED BLAIR HOOVER 4.5
ENGINEERING BASSAM BAMIEH 3.3
EDUCATION RUSSELL RUMBERGER 2.0
MATHEMATICS JULIE ROWLETT 4.4
WRITING HENNEY KIM 4.7
COMMUNICATION TAMMY AFIFI 4.6
MATHEMATICS PAUL ATZBERGER 2.3
SOCIOLOGY P DREW 4.0
ECONOMICS PHILIP BABCOCK 4.1
PSYCHOLOGY SKIRMANTAS JANUSONIS 4.2
LANGUAGES CYNTHIA SKENAZI 3.9
ENGLISH GEOFFREY MCNEIL 4.4
STATISTICS MACK GALLOWAY 2.3
STATISTICS JOHN HSU 4.3
MUSIC RUSSELL KNIGHT 3.8
ENGLISH ROBERT MONTGOMERY 4.9
WOMEN'S STUDIES CASEY PIERCE NS
PSYCHOLOGY TRUXAW 2.7
THEATER JENNIFER CALDWELL 5.0
WRITING ALISON BROWN 4.3
POLITICAL SCIENCE CG SANTORI 2.0
ECONOMICS KEVIN WELDING 5.0
MATHEMATICS NINA JENSEN 5.0
COMMUNICATION RENE WEBER 4.0
GEOGRAPHY KOSTAS GOULIAS 3.8
FINE ARTS JEFF KRUEGER NS
FILM JENNIFER HOLT 4.1
LANGUAGES NIURKA RAMIREZ 4.8
HISTORY SHAUNA HUFFAKER 3.3
MUSIC JOHN HAJDA 3.5
NOT SPECIFIED TOMOMI SAKURAGI 4.6
BIOLOGY STEVE GAINES NS
BIOLOGY THOMAS WEIMBS 3.1
HISTORY PETER WESTWICK 2.3
GEOLOGY RACHEL HAYMON 2.9
POLITICAL SCIENCE GREGG SANTORI 2.7
PHYSICS CHARLES REESE 1.0
GEOLOGY TOSHIRO TANIMOTO 4.0
LANGUAGES KOBIN KENDRICK 4.9
LANGUAGES ELLEN OLIVEIRA 4.8
STATISTICS BRIAN WIGNALL 3.5
BIOLOGY JOEL ROTHMAN 4.8
GERMANIC & RUSSIAN STUDIES KATIA MCCLAIN 4.8
EDUCATION NICOLASA SANDOVAL 4.7
CHICANO STUDIES PETER GARCIA 2.4
ANTHROPOLOGY JOHN JOHNSON 3.3
BIOLOGY STEVE ROTHSTEIN 4.5
CLASSICS ROB SCHWIEGER 4.5
COMMUNICATION RYAN MEDDERS 4.0
ETHNIC STUDIES JULIE CHO 5.0
ENVIRONMENTAL SCIENCE & MGMT. PATRICIA HOLDEN NS
ENGLISH MARGARET SLOAN 5.0
COMMUNICATION KAREN MYERS 4.3
AFRICAN-AMERICAN STUDIES KAIA STERN NS
WRITING KEN BROWN 1.0
LANGUAGES JEFF COOPER 5.0
BIOLOGY GAIL DRUS 5.0
SOCIOLOGY LOGAN KLIEN 3.9
GEOLOGY GEORGE WARDLAW 1.0
HISTORY FRED NADIS 2.5
MECHANICAL ENGINEERING ANNIE RUIMI 1.5
GLOBAL STUDIES HASLUND 3.0
ANTHROPOLOGY ERIC SCHNITER 3.5
PHILOSOPHY BRIAN RABERN 4.3
ENGINEERING LESLIE EDWARDS 1.3
SCIENCE CHARLES SAMUEL 4.1
PHYSICS DAVID BERENSTEIN 3.0
CHEMISTRY JERRY LARUE 4.7
STATISTICS MARICK SINAY 3.8
STATISTICS GAVIN WU NS
EDUCATION EVA OXELSON 4.5
HISTORY JOAN JUDGE 5.0
GEOLOGY SHEILA MORRISSEY 4.8
CHEMISTRY STAN ANDERSON 3.5
EDUCATION HECTOR LOPEZ 3.3
STATISTICS JULIE SHAN 4.0
FILM ALLAN LANGDALE 3.0
EDUCATION IGNACIO GALLARDO 4.5
EDUCATION MOLLY STEEN 3.9
CHEMISTRY AHMED AWAD 4.0
CHEMISTRY FRED WUDL 2.7
BIOLOGY ROGER NISBET 3.3
WRITING CAREN CONVERSE 4.8
PSYCHOLOGY R RELVIN 2.7
LITERATURE JULLIEN 2.8
EDUCATION NICOLE MERINO 4.5
LITERATURE SUSAN BRASWELL 3.5
SOCIOLOGY CLAYTON CHILDRESS 4.9
LANGUAGES YETTY FERNANDEZ 5.0
SCIENCE MIKE MCGINNIS 3.8
FILM JOSHUA NEVES 5.0
FILM SCHEIBLE JEFF 4.0
PSYCHOLOGY DEBRA KO 3.8
RELIGION ANNE TAVES 2.9
ANTHROPOLOGY JONAH HAAS 4.5
ECONOMICS CINDY BENELLI 3.2
HISTORY O DONELL NS
SPANISH JORGE CHECA 3.2
ECONOMICS FANCHON 1.5
HISTORY SARAH GRIFFITH NS
CLASSICS LINSEY ADDINGTON 5.0
FINE ARTS MULFINGER 4.4
ENGLISH JESSICA RAMSAY 5.0
ENGLISH SHANNON MEYER 2.0
ENGLISH IRINA WENDER 3.2
GEOGRAPHY FRANK DAVENPORT 4.5
MUSIC EDMOND JOHNSON 4.9
MATHEMATICS ANDREAS MALMENDIER 4.5
WRITING DAVID MCCONEGHY 4.5
BIOLOGY ELIZABETH HOAGLAN NS
CHEMICAL ENGINEERING MICHAEL GORDON 4.5
ANTHROPOLOGY MARY HANCOCK 3.1
SOCIOLOGY FRIEDLAND RO 3.9
SOCIOLOGY TIMOTHY MECHLINSKI 3.8
PHYSICS JOHN MARTINIS 4.8
LANGUAGES MAURSETH 3.4
GEOLOGY JOSE CONSTANTINE 4.6
CLASSICS BLAKE KHACHATOORIAN 4.0
HISTORY ROBERTA MAZZA 2.3
MUSIC ERIN PUTNAM 4.6
PHYSICS MARK SHERWIN 2.5
RELIGION INES TELEMANTEZ 4.5
EDUCATION JOHN JABAGCHOURIAN 5.0
GEOGRAPHY TED ECKMANN 4.3
ENGLISH MEGAN FERNANDES 4.4
GEOGRAPHY TOMMY DICKEY 4.5
CHEMISTRY JESSE EDWARDS 3.3
PSYCHOLOGY KRISTIANNE PRIEBE 5.0
LANGUAGES NICOLA GAVIOLI 5.0
ANTHROPOLOGY MUHAMMAD SPOCTER 4.3
GEOLOGY BRADLEY HACKER 4.1
PSYCHOLOGY DAVID HAMILTON 3.6
GERMANIC & RUSSIAN STUDIES YINGJIE HUANG 4.5
SOCIOLOGY ALICIA CAST 4.4
ART HISTORY ULRICH KELLER 2.9
SOCIOLOGY CHUCK TERRY 3.0
HISTORY SANDRA DAWSON 4.8
LANGUAGES DOMINIQUE JULLIEN 3.0
ECONOMICS THOMAS KOCH 2.3
SOCIOLOGY RICHARD KAPLAN 1.5
BIOLOGY PEGGY COTTER 2.6
FINE ARTS CHRISTINA MCCARTHY 3.6
LAW HEIDI HOECHST 3.8
ENGINEERING STEPHEN LONG 2.8
ANTHROPOLOGY ELSA ERMER 2.9
MATHEMATICS CHETAN PAHLAJANI 3.8
SCIENCE JOSH SCHIMEL 3.3
MUSIC MALIA ROBERSON 3.4
ENGLISH BEN SHOCKEY 3.0
GEOLOGY SARAH MEDLEY 3.5
MUSIC GEOFFREY RUTKOWSKI 3.5
LITERATURE GLORIA GALINDO 1.8
LANGUAGES CHRISTOPHE CORBIN 3.8
SOCIOLOGY JAMES MOODY NS
PHYSICS DOUGLAS EARDLEY 4.3
ART HISTORY MIRA RAI 4.5
